user_id,age_tier,subscription_type,movie_title,release_year,genre_tags,watch_duration_mins,user_rating_100,review_snippet
936,50+,Basic,A Quiet Place,2022,"Horror; terrifying, suspense",96,100,"A chilling film, thoroughly gripping."
1371,35-49,Premium,The Social Network,2017,"Drama ; emotional, critically-acclaimed",95,81,"Really smashing film, highly recommend giving it a watch."
1902,35-49,Basic,The Shining,2010,"Horror; terrifying, suspense",114,76,This was absolutely nightmare could not sleep!
1407,18-24,Basic,Get Out,2016,"Horror; terrifying, suspense",159,100,"A frightening film, thoroughly gripping."
2072,35-49,Standard,Moonlight,2015,"Drama ; emotional, critically-acclaimed",91,59,"Not bad, but wouldn't watch it twice."
1841,50+,Premium,Inception,2017,"SciFi| futuristic, space ",102,85,Thought it was cracking overall.
148,35-49,Basic,The Grand Budapest Hotel,2022,"Comedy, lighthearted | family",118,67,"It was alright, nothing special."
187,35-49,Premium,Inception,2017,"SciFi| futuristic, space ",110,75,"Really cracking film, highly recommend giving it a watch."
912,50+,Premium,The Social Network,2017,"Drama ; emotional, critically-acclaimed",108,66,Fairly average film.
79,50+,Standard,Mad Max: Fury Road,2014,Action| Thriller; explosion-heavy,104,46,"It was alright, nothing special."
602,25-34,Basic,Gladiator,2016,Action| Thriller; explosion-heavy,115,63,"It was alright, nothing special."
1305,35-49,Standard,The Dark Knight,2013,Action| Thriller; explosion-heavy,111,71,Absolutely smashing performance from the lead.
1627,25-34,Premium,Mad Max: Fury Road,2014,Action| Thriller; explosion-heavy,118,70,Fairly average film.
2330,25-34,Basic,The Godfather,2020,"Drama ; emotional, critically-acclaimed",168,53,"It was alright, nothing special."
1739,35-49,Premium,Mad Max: Fury Road,2014,Action| Thriller; explosion-heavy,110,76,Absolutely spot-on performance from the lead.
1049,25-34,Standard,The Shawshank Redemption,2018,"Drama ; emotional, critically-acclaimed",104,91,Absolutely lovely performance from the lead.
2198,25-34,Premium,Little Women,2014,"Drama ; emotional, critically-acclaimed",89,77,Thought it was smashing overall.
1986,18-24,Standard,Dune,2015,"SciFi| futuristic, space ",155,50,"It was alright, nothing special."
1406,35-49,Premium,Moonlight,2015,"Drama ; emotional, critically-acclaimed",141,68,"It was alright, nothing special."
538,35-49,Basic,Hereditary,2016,"Horror; terrifying, suspense",116,74,"Not genuinely scary at all, bits of it were just rubbish"
1701,25-34,Premium,The Social Network,2017,"Drama ; emotional, critically-acclaimed",139,60,"Not bad, but wouldn't watch it twice."
572,25-34,Basic,The Martian,2015,"SciFi| futuristic, space ",119,64,"It was alright, nothing special."
393,50+,Basic,Hot Fuzz,2025,"Comedy, lighthearted | family",85,36,What a poor waste of an evening.
2335,25-34,Standard,Schindler's List,2011,"Drama ; emotional, critically-acclaimed",118,45,Fairly average film.
1557,35-49,Premium,March of the Penguins,2010,"Documentary| real-world, informative",88,64,Fairly average film.
954,18-24,Basic,Gladiator,2016,Action| Thriller; explosion-heavy,61,79,Thought it was marvellous overall.
2132,25-34,Standard,Hot Fuzz,2025,"Comedy, lighthearted | family",76,42,"Not bad, but wouldn't watch it twice."
1567,35-49,Basic,The Martian,2015,"SciFi| futuristic, space ",65,59,"Not bad, but wouldn't watch it twice."
1466,35-49,Standard,Spider-Man: Into the Spider-Verse,2015,"Animation, kids, family ",112,73,Absolutely brilliant performance from the lead.
1320,25-34,Standard,Nomadland,2023,"Drama ; emotional, critically-acclaimed",92,79,Absolutely marvellous performance from the lead.
925,25-34,Basic,Schindler's List,2011,"Drama ; emotional, critically-acclaimed",105,73,Absolutely cracking performance from the lead.
1371,35-49,Premium,Bridesmaids,2017,"Comedy, lighthearted | family",116,68,Fairly average film.
2315,35-49,Basic,Moonlight,2015,"Drama ; emotional, critically-acclaimed",123,68,Fairly average film.
1729,35-49,Standard,Mad Max: Fury Road,2014,Action| Thriller; explosion-heavy,64,72,"Really cracking film, highly recommend giving it a watch."
439,50+,Basic,Jiro Dreams of Sushi,2015,"Documentary| real-world, informative",108,97,Thought it was superb overall.
1068,25-34,Standard,Arrival,2019,"SciFi| futuristic, space ",119,82,Absolutely fantastic performance from the lead.
162,18-24,Premium,The Grand Budapest Hotel,2022,"Comedy, lighthearted | family",60,80,"Really cracking film, highly recommend giving it a watch."
2419,35-49,Premium,The Matrix,2021,"SciFi| futuristic, space ",111,74,Thought it was cracking overall.
2245,50+,Standard,A Quiet Place,2022,"Horror; terrifying, suspense",86,82,Properly terrifying jumping out of my seat.
661,25-34,Basic,A Quiet Place,2022,"Horror; terrifying, suspense",128,96,"A chilling film, thoroughly gripping."
725,18-24,Standard,Arrival,2019,"SciFi| futuristic, space ",88,83,Thought it was superb overall.
251,35-49,Premium,Anchorman,2016,"Comedy, lighthearted | family",112,60,"Not bad, but wouldn't watch it twice."
2064,35-49,Basic,March of the Penguins,2010,"Documentary| real-world, informative",106,72,"Really cracking film, highly recommend giving it a watch."
1276,35-49,Standard,Alien,2017,"Horror; terrifying, suspense",137,84,"A nightmare film, thoroughly gripping."
532,25-34,Premium,Interstellar,2020,"SciFi| futuristic, space ",114,83,"Really cracking film, highly recommend giving it a watch."
455,35-49,Premium,Spirited Away,2022,"Animation, kids, family ",130,86,"Really fantastic film, highly recommend giving it a watch."
1447,35-49,Standard,Moonlight,2015,"Drama ; emotional, critically-acclaimed",134,100,Absolutely fantastic performance from the lead.
8,35-49,Premium,Inception,2017,"SciFi| futuristic, space ",106,53,Fairly average film.
2236,35-49,Standard,The Matrix,2021,"SciFi| futuristic, space ",117,93,"Really lovely film, highly recommend giving it a watch."
1390,35-49,Basic,The Matrix,2021,"SciFi| futuristic, space ",126,51,"It was alright, nothing special."
1552,25-34,Standard,Hereditary,2016,"Horror; terrifying, suspense",116,86,"A chilling film, thoroughly gripping."
1406,35-49,Premium,Superbad,2011,"Comedy, lighthearted | family",92,93,Thought it was superb overall.
933,35-49,Standard,Jurassic Park,2018,"SciFi| futuristic, space ",103,60,Fairly average film.
686,35-49,Basic,March of the Penguins,2010,"Documentary| real-world, informative",137,52,"Not bad, but wouldn't watch it twice."
1777,18-24,Basic,Hot Fuzz,2025,"Comedy, lighthearted | family",150,76,Thought it was smashing overall.
903,35-49,Standard,Forrest Gump,2011,"Drama ; emotional, critically-acclaimed",136,49,"It was alright, nothing special."
2403,25-34,Standard,Alien,2017,"Horror; terrifying, suspense",158,46,"Not genuinely scary at all, bits of it were just appalling"
2281,35-49,Basic,Moonlight,2015,"Drama ; emotional, critically-acclaimed",94,51,Fairly average film.
140,35-49,Standard,Parasite,2018,"Drama ; emotional, critically-acclaimed",79,63,"It was alright, nothing special."
175,50+,Standard,Jurassic Park,2018,"SciFi| futuristic, space ",106,43,"It was alright, nothing special."
854,25-34,Premium,Forrest Gump,2011,"Drama ; emotional, critically-acclaimed",91,76,"Really smashing film, highly recommend giving it a watch."
826,35-49,Premium,Terminator 2,2024,Action| Thriller; explosion-heavy,110,100,"Really fantastic film, highly recommend giving it a watch."
2102,18-24,Premium,Toy Story,2019,"Animation, kids, family ",133,71,"Really brilliant film, highly recommend giving it a watch."
300,35-49,Standard,Superbad,2011,"Comedy, lighthearted | family",96,66,Fairly average film.
257,25-34,Premium,Terminator 2,2024,Action| Thriller; explosion-heavy,95,91,Thought it was spot-on overall.
1617,50+,Standard,Interstellar,2020,"SciFi| futuristic, space ",103,72,"Really lovely film, highly recommend giving it a watch."
1928,50+,Premium,Avatar,2015,"SciFi| futuristic, space ",106,61,"It was alright, nothing special."
676,25-34,Basic,La La Land,2022,Romance; romantic-comedy|,148,68,"It was alright, nothing special."
1216,25-34,Standard,Mad Max: Fury Road,2014,Action| Thriller; explosion-heavy,82,53,"Not bad, but wouldn't watch it twice."
2499,18-24,Standard,My Octopus Teacher,2017,"Documentary| real-world, informative",131,88,Thought it was marvellous overall.
742,35-49,Standard,The Martian,2015,"SciFi| futuristic, space ",104,50,Fairly average film.
1664,50+,Standard,The Social Network,2017,"Drama ; emotional, critically-acclaimed",86,40,"It was alright, nothing special."
1756,18-24,Standard,Terminator 2,2024,Action| Thriller; explosion-heavy,64,65,"It was alright, nothing special."
1455,35-49,Basic,Spirited Away,2022,"Animation, kids, family ",96,100,Thought it was lovely overall.
2273,35-49,Standard,The Social Network,2017,"Drama ; emotional, critically-acclaimed",90,66,"It was alright, nothing special."
2422,25-34,Basic,Die Hard,2022,Action| Thriller; explosion-heavy,92,69,"It was alright, nothing special."
2137,35-49,Standard,Get Out,2016,"Horror; terrifying, suspense",134,68,"Not genuinely scary at all, bits of it were just dreadful"
1548,25-34,Standard,Die Hard,2022,Action| Thriller; explosion-heavy,101,100,Absolutely marvellous performance from the lead.
1230,35-49,Premium,The Shining,2010,"Horror; terrifying, suspense",154,69,"Not genuinely scary at all, bits of it were just dreadful"
194,18-24,Basic,Jurassic Park,2018,"SciFi| futuristic, space ",111,66,Fairly average film.
1639,18-24,Standard,Hereditary,2016,"Horror; terrifying, suspense",135,100,Properly frightening jumping out of my seat.
14,35-49,Basic,The Shining,2010,"Horror; terrifying, suspense",87,77,Properly nightmare jumping out of my seat.
608,35-49,Basic,Free Solo,2023,"Documentary| real-world, informative",130,100,"Really smashing film, highly recommend giving it a watch."
627,35-49,Basic,The Martian,2015,"SciFi| futuristic, space ",79,67,Fairly average film.
2131,35-49,Standard,Terminator 2,2024,Action| Thriller; explosion-heavy,138,65,Fairly average film.
1732,35-49,Standard,The Act of Killing,2024,"Documentary| real-world, informative",106,97,"Really spot-on film, highly recommend giving it a watch."
1595,50+,Standard,Terminator 2,2024,Action| Thriller; explosion-heavy,101,76,Absolutely marvellous performance from the lead.
1,25-34,Standard,Jurassic Park,2018,"SciFi| futuristic, space ",53,52,"Not bad, but wouldn't watch it twice."
2174,25-34,Standard,Moonlight,2015,"Drama ; emotional, critically-acclaimed",131,77,Thought it was cracking overall.
2061,18-24,Standard,Hereditary,2016,"Horror; terrifying, suspense",91,100,This was absolutely nightmare could not sleep!
1011,18-24,Standard,Jurassic Park,2018,"SciFi| futuristic, space ",108,69,Fairly average film.
769,50+,Basic,Gladiator,2016,Action| Thriller; explosion-heavy,89,61,Fairly average film.
1248,35-49,Basic,Free Solo,2023,"Documentary| real-world, informative",68,80,Absolutely smashing performance from the lead.
1759,35-49,Basic,Hereditary,2016,"Horror; terrifying, suspense",117,79,"A frightening film, thoroughly gripping."
3,18-24,Standard,Hot Fuzz,2025,"Comedy, lighthearted | family",142,69,Fairly average film.
1491,18-24,Standard,Blade Runner 2049,2012,"SciFi| futuristic, space ",86,87,"Really cracking film, highly recommend giving it a watch."
549,25-34,Basic,The Act of Killing,2024,"Documentary| real-world, informative",112,62,"Not bad, but wouldn't watch it twice."
609,25-34,Standard,Hot Fuzz,2025,"Comedy, lighthearted | family",136,46,"Not bad, but wouldn't watch it twice."
1345,18-24,Premium,Arrival,2019,"SciFi| futuristic, space ",74,65,"It was alright, nothing special."
1226,35-49,Basic,Bridesmaids,2017,"Comedy, lighthearted | family",88,53,"Not bad, but wouldn't watch it twice."
1462,25-34,Basic,The Martian,2015,"SciFi| futuristic, space ",133,74,"Really cracking film, highly recommend giving it a watch."
794,35-49,Standard,The Act of Killing,2024,"Documentary| real-world, informative",116,67,Fairly average film.
1144,35-49,Premium,Nomadland,2023,"Drama ; emotional, critically-acclaimed",121,77,"Really lovely film, highly recommend giving it a watch."
2268,35-49,Basic,Arrival,2019,"SciFi| futuristic, space ",104,70,Fairly average film.
1532,35-49,Basic,The Hangover,2016,"Comedy, lighthearted | family",135,89,Absolutely superb performance from the lead.
1453,25-34,Standard,Alien,2017,"Horror; terrifying, suspense",137,75,"Not genuinely scary at all, bits of it were just dire"
2371,35-49,Premium,The Social Network,2017,"Drama ; emotional, critically-acclaimed",108,71,"Really cracking film, highly recommend giving it a watch."
1166,25-34,Basic,The Shawshank Redemption,2018,"Drama ; emotional, critically-acclaimed",59,76,Thought it was cracking overall.
88,25-34,Basic,Dune,2015,"SciFi| futuristic, space ",108,63,Fairly average film.
1559,18-24,Premium,Ex Machina,2021,"SciFi| futuristic, space ",54,89,Absolutely marvellous performance from the lead.
1196,35-49,Standard,Avatar,2015,"SciFi| futuristic, space ",129,66,"Not bad, but wouldn't watch it twice."
1632,25-34,Standard,Die Hard,2022,Action| Thriller; explosion-heavy,109,77,Thought it was marvellous overall.
935,35-49,Basic,Jiro Dreams of Sushi,2015,"Documentary| real-world, informative",133,52,"It was alright, nothing special."
1274,35-49,Basic,Anchorman,2016,"Comedy, lighthearted | family",116,77,"Really spot-on film, highly recommend giving it a watch."
268,25-34,Basic,Ex Machina,2021,"SciFi| futuristic, space ",97,66,"Not bad, but wouldn't watch it twice."
2458,35-49,Basic,Inception,2017,"SciFi| futuristic, space ",120,70,"Not bad, but wouldn't watch it twice."
2033,25-34,Basic,Little Women,2014,"Drama ; emotional, critically-acclaimed",91,69,Fairly average film.
66,35-49,Premium,The Social Network,2017,"Drama ; emotional, critically-acclaimed",109,64,"Not bad, but wouldn't watch it twice."
210,18-24,Basic,Dune,2015,"SciFi| futuristic, space ",78,77,Absolutely fantastic performance from the lead.
749,25-34,Basic,Inception,2017,"SciFi| futuristic, space ",80,66,"It was alright, nothing special."
1518,18-24,Standard,The Godfather,2020,"Drama ; emotional, critically-acclaimed",37,100,"Really smashing film, highly recommend giving it a watch."
1136,50+,Standard,Titanic,2012,Romance; romantic-comedy|,93,68,Fairly average film.
1783,50+,Standard,Free Solo,2023,"Documentary| real-world, informative",106,56,Fairly average film.
1592,35-49,Standard,Arrival,2019,"SciFi| futuristic, space ",121,76,"Really superb film, highly recommend giving it a watch."
291,18-24,Basic,The Grand Budapest Hotel,2022,"Comedy, lighthearted | family",72,82,"Really cracking film, highly recommend giving it a watch."
1333,35-49,Premium,Nomadland,2023,"Drama ; emotional, critically-acclaimed",93,57,"It was alright, nothing special."
1519,35-49,Basic,Toy Story,2019,"Animation, kids, family ",122,99,Thought it was smashing overall.
91,35-49,Standard,Knives Out,2025,"Comedy, lighthearted | family",123,73,"Really fantastic film, highly recommend giving it a watch."
1589,25-34,Standard,Die Hard,2022,Action| Thriller; explosion-heavy,102,71,"Really lovely film, highly recommend giving it a watch."
2491,18-24,Basic,Terminator 2,2024,Action| Thriller; explosion-heavy,64,52,"It was alright, nothing special."
1942,35-49,Basic,Spirited Away,2022,"Animation, kids, family ",134,70,"Not bad, but wouldn't watch it twice."
